Item,date_time,period_day,weekday_weekend
Tea,14-01-2017 12:43,afternoon,weekend
Bread,14-01-2017 12:48,afternoon,weekend
Coffee,14-01-2017 12:53,afternoon,weekend
Tea,14-01-2017 12:53,afternoon,weekend
Bread,14-01-2017 12:53,afternoon,weekend
Coffee,14-01-2017 12:55,afternoon,weekend
Tea,14-01-2017 12:55,afternoon,weekend
Tea,14-01-2017 12:55,afternoon,weekend
Hearty & Seasonal,14-01-2017 12:55,afternoon,weekend
Tiffin,14-01-2017 12:55,afternoon,weekend
Bread,14-01-2017 12:55,afternoon,weekend
Cake,14-01-2017 12:55,afternoon,weekend
Bread,14-01-2017 12:56,afternoon,weekend
Bread,14-01-2017 13:03,afternoon,weekend
Hot chocolate,14-01-2017 13:45,afternoon,weekend
Coffee,14-01-2017 13:48,afternoon,weekend
Coffee,14-01-2017 13:48,afternoon,weekend
Brownie,14-01-2017 13:48,afternoon,weekend
Pastry,14-01-2017 13:48,afternoon,weekend
Bread,14-01-2017 13:48,afternoon,weekend
Scone,14-01-2017 13:49,afternoon,weekend
Coffee,14-01-2017 14:01,afternoon,weekend
Brownie,14-01-2017 14:01,afternoon,weekend
Alfajores,14-01-2017 14:01,afternoon,weekend
Toast,14-01-2017 14:01,afternoon,weekend
Juice,14-01-2017 14:01,afternoon,weekend
Coffee,14-01-2017 14:03,afternoon,weekend
Coffee,14-01-2017 14:03,afternoon,weekend
Tea,14-01-2017 14:03,afternoon,weekend
Bread,14-01-2017 14:03,afternoon,weekend
Cake,14-01-2017 14:03,afternoon,weekend
Alfajores,14-01-2017 14:03,afternoon,weekend
Toast,14-01-2017 14:03,afternoon,weekend
Hearty & Seasonal,14-01-2017 14:11,afternoon,weekend
Sandwich,14-01-2017 14:11,afternoon,weekend
Coffee,14-01-2017 14:11,afternoon,weekend
Juice,14-01-2017 14:15,afternoon,weekend
Hot chocolate,14-01-2017 14:15,afternoon,weekend
Coffee,14-01-2017 14:15,afternoon,weekend
Hearty & Seasonal,14-01-2017 14:15,afternoon,weekend
Brownie,14-01-2017 14:18,afternoon,weekend
Bread,14-01-2017 14:18,afternoon,weekend
Coffee,14-01-2017 14:30,afternoon,weekend
Coffee,14-01-2017 14:30,afternoon,weekend
Cake,14-01-2017 14:30,afternoon,weekend
Sandwich,14-01-2017 14:30,afternoon,weekend
Hearty & Seasonal,14-01-2017 14:30,afternoon,weekend
Coffee,14-01-2017 14:32,afternoon,weekend
Fudge,14-01-2017 14:34,afternoon,weekend
Tiffin,14-01-2017 14:36,afternoon,weekend
Scone,14-01-2017 14:36,afternoon,weekend
Tea,14-01-2017 14:36,afternoon,weekend
Coffee,14-01-2017 14:39,afternoon,weekend
Sandwich,14-01-2017 14:39,afternoon,weekend
Frittata,14-01-2017 14:50,afternoon,weekend
Tea,14-01-2017 14:50,afternoon,weekend
Bread,14-01-2017 14:50,afternoon,weekend
Coffee,14-01-2017 14:57,afternoon,weekend
Farm House,14-01-2017 15:16,afternoon,weekend
Bread,14-01-2017 15:48,afternoon,weekend
Cake,14-01-2017 15:48,afternoon,weekend
Alfajores,14-01-2017 15:48,afternoon,weekend
Bread,14-01-2017 15:48,afternoon,weekend
Coffee,14-01-2017 15:58,afternoon,weekend
Bread,14-01-2017 15:58,afternoon,weekend
Cake,14-01-2017 15:58,afternoon,weekend
Mineral water,14-01-2017 15:59,afternoon,weekend
Bread,14-01-2017 16:01,afternoon,weekend
Focaccia,14-01-2017 16:15,afternoon,weekend
Tea,14-01-2017 16:20,afternoon,weekend
Bread,14-01-2017 16:20,afternoon,weekend
Scandinavian,14-01-2017 16:23,afternoon,weekend
Cake,14-01-2017 16:45,afternoon,weekend
Tiffin,14-01-2017 16:46,afternoon,weekend
Muffin,14-01-2017 16:56,afternoon,weekend
Cookies,14-01-2017 16:56,afternoon,weekend
Coffee,14-01-2017 16:57,afternoon,weekend
Cake,14-01-2017 16:57,afternoon,weekend
Afternoon with the baker,14-01-2017 18:15,evening,weekend
Afternoon with the baker,14-01-2017 18:16,evening,weekend
Afternoon with the baker,14-01-2017 18:16,evening,weekend
Coffee,15-01-2017 09:43,morning,weekend
Cake,15-01-2017 09:43,morning,weekend
Medialuna,15-01-2017 09:56,morning,weekend
Cake,15-01-2017 10:05,morning,weekend
Bread,15-01-2017 10:05,morning,weekend
Jammie Dodgers,15-01-2017 10:05,morning,weekend
Bread,15-01-2017 10:33,morning,weekend
Coffee,15-01-2017 10:36,morning,weekend
The Nomad,15-01-2017 10:36,morning,weekend
The Nomad,15-01-2017 10:38,morning,weekend
Tea,15-01-2017 10:38,morning,weekend
Bread,15-01-2017 10:38,morning,weekend
Tiffin,15-01-2017 10:38,morning,weekend
Coffee,15-01-2017 10:39,morning,weekend
Bread,15-01-2017 10:39,morning,weekend
Coffee,15-01-2017 10:42,morning,weekend
Bread,15-01-2017 11:11,morning,weekend
Coffee,15-01-2017 11:11,morning,weekend
Brioche and salami,15-01-2017 11:11,morning,weekend
Coffee,15-01-2017 11:19,morning,weekend
Coffee,15-01-2017 11:19,morning,weekend
Granola,15-01-2017 11:19,morning,weekend
Bread,15-01-2017 11:19,morning,weekend
Coffee,15-01-2017 11:36,morning,weekend
Coffee,15-01-2017 11:36,morning,weekend
Juice,15-01-2017 11:36,morning,weekend
Cake,15-01-2017 11:36,morning,weekend
Scone,15-01-2017 11:36,morning,weekend
Coffee,15-01-2017 11:37,morning,weekend
Bread,15-01-2017 11:37,morning,weekend
Bread,15-01-2017 11:38,morning,weekend
Bread,15-01-2017 11:38,morning,weekend
Bread,15-01-2017 11:39,morning,weekend
Bread,15-01-2017 11:52,morning,weekend
Farm House,15-01-2017 11:52,morning,weekend
Medialuna,15-01-2017 11:56,morning,weekend
Pastry,15-01-2017 11:56,morning,weekend
Coffee,15-01-2017 11:56,morning,weekend
Coffee,15-01-2017 11:56,morning,weekend
Bread,15-01-2017 11:56,morning,weekend
Coffee,15-01-2017 12:17,afternoon,weekend
Bread,15-01-2017 12:17,afternoon,weekend
Farm House,15-01-2017 12:17,afternoon,weekend
Coffee,15-01-2017 12:29,afternoon,weekend
Pastry,15-01-2017 12:29,afternoon,weekend
Pastry,15-01-2017 12:31,afternoon,weekend
Bread,15-01-2017 12:31,afternoon,weekend
Bread,15-01-2017 12:49,afternoon,weekend
Coffee,15-01-2017 12:51,afternoon,weekend
Bread,15-01-2017 12:51,afternoon,weekend
Coffee,15-01-2017 13:08,afternoon,weekend
Bread,15-01-2017 13:12,afternoon,weekend
Juice,15-01-2017 13:12,afternoon,weekend
Jammie Dodgers,15-01-2017 13:12,afternoon,weekend
Brownie,15-01-2017 13:12,afternoon,weekend
Toast,15-01-2017 13:19,afternoon,weekend
Granola,15-01-2017 13:19,afternoon,weekend
Pastry,15-01-2017 13:19,afternoon,weekend
Coffee,15-01-2017 13:19,afternoon,weekend
Bread,15-01-2017 13:19,afternoon,weekend
Coffee,15-01-2017 13:26,afternoon,weekend
Cake,15-01-2017 13:26,afternoon,weekend
Tiffin,15-01-2017 13:26,afternoon,weekend
Granola,15-01-2017 13:26,afternoon,weekend
Gingerbread syrup,15-01-2017 13:45,afternoon,weekend
Coffee,15-01-2017 13:45,afternoon,weekend
Hearty & Seasonal,15-01-2017 14:00,afternoon,weekend
Coffee,15-01-2017 14:00,afternoon,weekend
Cake,15-01-2017 14:00,afternoon,weekend
Pastry,15-01-2017 14:04,afternoon,weekend
Tea,15-01-2017 14:04,afternoon,weekend
Coffee,15-01-2017 14:04,afternoon,weekend
Bread,15-01-2017 14:04,afternoon,weekend
Coffee,15-01-2017 14:18,afternoon,weekend
Alfajores,15-01-2017 14:18,afternoon,weekend
Medialuna,15-01-2017 14:29,afternoon,weekend
Jammie Dodgers,15-01-2017 14:29,afternoon,weekend
Muffin,15-01-2017 14:29,afternoon,weekend
Sandwich,15-01-2017 14:29,afternoon,weekend
Bread,15-01-2017 14:40,afternoon,weekend
Coffee,15-01-2017 14:41,afternoon,weekend
Tea,15-01-2017 14:41,afternoon,weekend
Juice,15-01-2017 14:41,afternoon,weekend
Alfajores,15-01-2017 14:42,afternoon,weekend
Hearty & Seasonal,15-01-2017 14:58,afternoon,weekend
Truffles,15-01-2017 14:58,afternoon,weekend
Mineral water,15-01-2017 14:58,afternoon,weekend
Bread,15-01-2017 14:58,afternoon,weekend
Scone,15-01-2017 14:58,afternoon,weekend
Bread,15-01-2017 14:58,afternoon,weekend
Coffee,15-01-2017 15:00,afternoon,weekend
Jammie Dodgers,15-01-2017 15:00,afternoon,weekend
Cookies,15-01-2017 15:00,afternoon,weekend
Bread,15-01-2017 15:17,afternoon,weekend
Toast,15-01-2017 15:17,afternoon,weekend
Coffee,15-01-2017 15:26,afternoon,weekend
Bread,15-01-2017 15:26,afternoon,weekend
Bread,15-01-2017 15:26,afternoon,weekend
Coffee,15-01-2017 15:39,afternoon,weekend
Truffles,15-01-2017 15:39,afternoon,weekend
Scone,15-01-2017 15:44,afternoon,weekend
Bread,15-01-2017 15:44,afternoon,weekend
Bread,15-01-2017 15:44,afternoon,weekend
Coffee,15-01-2017 15:58,afternoon,weekend
Tea,15-01-2017 15:58,afternoon,weekend
Cake,15-01-2017 15:58,afternoon,weekend
Jammie Dodgers,15-01-2017 15:58,afternoon,weekend
Coffee,15-01-2017 16:04,afternoon,weekend
Jammie Dodgers,15-01-2017 16:04,afternoon,weekend
Bread,15-01-2017 16:05,afternoon,weekend
Medialuna,15-01-2017 16:09,afternoon,weekend
Alfajores,15-01-2017 16:09,afternoon,weekend
Coffee,15-01-2017 16:09,afternoon,weekend
Tea,15-01-2017 16:09,afternoon,weekend
Brownie,15-01-2017 16:10,afternoon,weekend
Alfajores,15-01-2017 16:10,afternoon,weekend
Hot chocolate,15-01-2017 16:10,afternoon,weekend
Tea,15-01-2017 16:10,afternoon,weekend
Bread,15-01-2017 16:10,afternoon,weekend
Coffee,16-01-2017 08:22,morning,weekday
Scone,16-01-2017 08:22,morning,weekday
Bread,16-01-2017 09:32,morning,weekday
Afternoon with the baker,16-01-2017 09:34,morning,weekday
Bread,16-01-2017 09:35,morning,weekday
Coffee,16-01-2017 09:35,morning,weekday
Bread,16-01-2017 09:36,morning,weekday
Bread,16-01-2017 09:45,morning,weekday
Bread,16-01-2017 09:57,morning,weekday
Scandinavian,16-01-2017 10:01,morning,weekday
Bread,16-01-2017 10:01,morning,weekday
Cookies,16-01-2017 10:01,morning,weekday
Coffee,16-01-2017 10:02,morning,weekday
Coffee,16-01-2017 10:02,morning,weekday
Coffee,16-01-2017 10:11,morning,weekday
Medialuna,16-01-2017 10:11,morning,weekday
Cookies,16-01-2017 10:11,morning,weekday
Cookies,16-01-2017 10:12,morning,weekday
Coffee,16-01-2017 10:12,morning,weekday
Bread,16-01-2017 10:12,morning,weekday
Juice,16-01-2017 10:12,morning,weekday
Hot chocolate,16-01-2017 10:15,morning,weekday
Hot chocolate,16-01-2017 10:15,morning,weekday
Cookies,16-01-2017 10:15,morning,weekday
Bread,16-01-2017 10:16,morning,weekday
Coffee,16-01-2017 10:53,morning,weekday
Tea,16-01-2017 10:53,morning,weekday
Cake,16-01-2017 10:53,morning,weekday
Cookies,16-01-2017 11:06,morning,weekday
Tea,16-01-2017 11:06,morning,weekday
Coffee,16-01-2017 11:57,morning,weekday
Bread,16-01-2017 12:10,afternoon,weekday
Medialuna,16-01-2017 12:10,afternoon,weekday
Scone,16-01-2017 12:11,afternoon,weekday
Coffee,16-01-2017 12:11,afternoon,weekday
Tea,16-01-2017 12:11,afternoon,weekday
Bread,16-01-2017 12:22,afternoon,weekday
Brownie,16-01-2017 12:22,afternoon,weekday
Sandwich,16-01-2017 12:24,afternoon,weekday
Coffee,16-01-2017 12:32,afternoon,weekday
Toast,16-01-2017 12:32,afternoon,weekday
Bread,16-01-2017 12:50,afternoon,weekday
Bread,16-01-2017 12:53,afternoon,weekday
Coffee,16-01-2017 13:03,afternoon,weekday
Coffee,16-01-2017 13:03,afternoon,weekday
Coffee,16-01-2017 13:10,afternoon,weekday
Tea,16-01-2017 13:17,afternoon,weekday
Bread,16-01-2017 13:17,afternoon,weekday
Coffee,16-01-2017 13:22,afternoon,weekday
Coke,16-01-2017 14:01,afternoon,weekday
Jammie Dodgers,16-01-2017 14:12,afternoon,weekday
Bread,16-01-2017 14:12,afternoon,weekday
Bread,16-01-2017 15:22,afternoon,weekday
Medialuna,16-01-2017 15:22,afternoon,weekday
Alfajores,16-01-2017 15:22,afternoon,weekday
Medialuna,16-01-2017 15:28,afternoon,weekday
Coffee,16-01-2017 15:28,afternoon,weekday
Bread,16-01-2017 15:29,afternoon,weekday
Coffee,16-01-2017 15:29,afternoon,weekday
Coke,16-01-2017 15:44,afternoon,weekday
Tea,16-01-2017 15:44,afternoon,weekday
Truffles,16-01-2017 16:03,afternoon,weekday
Muffin,16-01-2017 16:14,afternoon,weekday
Alfajores,16-01-2017 16:33,afternoon,weekday
Bread,16-01-2017 16:33,afternoon,weekday
Bread,16-01-2017 16:37,afternoon,weekday
Coffee,17-01-2017 09:00,morning,weekday
Pastry,17-01-2017 09:00,morning,weekday
Tea,17-01-2017 09:10,morning,weekday
Coffee,17-01-2017 09:10,morning,weekday
Coffee,17-01-2017 09:10,morning,weekday
Coffee,17-01-2017 09:15,morning,weekday
Toast,17-01-2017 09:15,morning,weekday
Coffee,17-01-2017 09:24,morning,weekday
Coffee,17-01-2017 09:24,morning,weekday
Coffee,17-01-2017 09:36,morning,weekday
Pastry,17-01-2017 09:36,morning,weekday
Sandwich,17-01-2017 09:45,morning,weekday
Bread,17-01-2017 09:45,morning,weekday
Coffee,17-01-2017 09:55,morning,weekday
Coffee,17-01-2017 09:55,morning,weekday
Alfajores,17-01-2017 09:55,morning,weekday
Bread,17-01-2017 10:26,morning,weekday
Medialuna,17-01-2017 10:26,morning,weekday
Bread,17-01-2017 10:52,morning,weekday
Tea,17-01-2017 11:05,morning,weekday
Coffee,17-01-2017 11:08,morning,weekday
Coffee,17-01-2017 11:08,morning,weekday
Alfajores,17-01-2017 11:16,morning,weekday
Alfajores,17-01-2017 11:24,morning,weekday
Bread,17-01-2017 11:24,morning,weekday
Coffee,17-01-2017 11:43,morning,weekday
Coffee,17-01-2017 12:08,afternoon,weekday
Coffee,17-01-2017 12:08,afternoon,weekday
Coffee,17-01-2017 12:20,afternoon,weekday
Cake,17-01-2017 12:20,afternoon,weekday
Bread,17-01-2017 12:35,afternoon,weekday
Jammie Dodgers,17-01-2017 12:35,afternoon,weekday
Coffee,17-01-2017 12:38,afternoon,weekday
Coffee,17-01-2017 12:38,afternoon,weekday
Toast,17-01-2017 12:38,afternoon,weekday
Sandwich,17-01-2017 12:38,afternoon,weekday
Coffee,17-01-2017 13:01,afternoon,weekday
Smoothies,17-01-2017 13:01,afternoon,weekday
Sandwich,17-01-2017 13:01,afternoon,weekday
Hearty & Seasonal,17-01-2017 13:01,afternoon,weekday
Cake,17-01-2017 13:01,afternoon,weekday
Bread,17-01-2017 13:03,afternoon,weekday
Sandwich,17-01-2017 13:06,afternoon,weekday
Truffles,17-01-2017 13:06,afternoon,weekday
Salad,17-01-2017 13:12,afternoon,weekday
Sandwich,17-01-2017 13:12,afternoon,weekday
Coffee,17-01-2017 13:12,afternoon,weekday
Muffin,17-01-2017 13:22,afternoon,weekday
Cookies,17-01-2017 13:22,afternoon,weekday
Bread,17-01-2017 13:22,afternoon,weekday
Hot chocolate,17-01-2017 13:22,afternoon,weekday
Hearty & Seasonal,17-01-2017 13:22,afternoon,weekday
Farm House,17-01-2017 13:26,afternoon,weekday
Truffles,17-01-2017 13:32,afternoon,weekday
Cake,17-01-2017 13:32,afternoon,weekday
Scandinavian,17-01-2017 13:32,afternoon,weekday
Coffee,17-01-2017 13:32,afternoon,weekday
Tea,17-01-2017 13:40,afternoon,weekday
Salad,17-01-2017 13:41,afternoon,weekday
Sandwich,17-01-2017 13:41,afternoon,weekday
Bread,17-01-2017 13:41,afternoon,weekday
Coffee,17-01-2017 13:41,afternoon,weekday
Alfajores,17-01-2017 13:41,afternoon,weekday
Coffee,17-01-2017 13:53,afternoon,weekday
Bread,17-01-2017 13:53,afternoon,weekday
Toast,17-01-2017 13:53,afternoon,weekday
Coffee,17-01-2017 14:21,afternoon,weekday
Cake,17-01-2017 14:21,afternoon,weekday
Truffles,17-01-2017 14:24,afternoon,weekday
Coffee,17-01-2017 14:24,afternoon,weekday
Alfajores,17-01-2017 14:24,afternoon,weekday
Coffee,17-01-2017 14:25,afternoon,weekday
Tea,17-01-2017 14:25,afternoon,weekday
Chicken Stew,17-01-2017 14:25,afternoon,weekday
Coffee,17-01-2017 14:51,afternoon,weekday
Pastry,17-01-2017 14:51,afternoon,weekday
Coffee,17-01-2017 15:02,afternoon,weekday
Coffee,17-01-2017 15:13,afternoon,weekday
Coffee,17-01-2017 15:14,afternoon,weekday
Coffee,17-01-2017 15:26,afternoon,weekday
Soup,17-01-2017 15:26,afternoon,weekday
Cake,17-01-2017 15:26,afternoon,weekday
Tea,17-01-2017 15:42,afternoon,weekday
Coffee,17-01-2017 15:45,afternoon,weekday
Tea,17-01-2017 15:58,afternoon,weekday
Coffee,17-01-2017 16:25,afternoon,weekday
Tea,17-01-2017 16:44,afternoon,weekday
Bread,17-01-2017 16:44,afternoon,weekday
Cake,17-01-2017 16:44,afternoon,weekday
Bread,17-01-2017 16:45,afternoon,weekday
Tea,17-01-2017 17:12,evening,weekday
Bread,18-01-2017 08:32,morning,weekday
Coffee,18-01-2017 08:35,morning,weekday
Bread,18-01-2017 09:01,morning,weekday
Tea,18-01-2017 09:14,morning,weekday
Coffee,18-01-2017 09:14,morning,weekday
Coffee,18-01-2017 09:14,morning,weekday
Muffin,18-01-2017 09:14,morning,weekday
Cake,18-01-2017 09:14,morning,weekday
Scandinavian,18-01-2017 09:16,morning,weekday
Bread,18-01-2017 09:18,morning,weekday
Bread,18-01-2017 09:18,morning,weekday
Farm House,18-01-2017 09:50,morning,weekday
Tea,18-01-2017 10:08,morning,weekday
Tea,18-01-2017 10:15,morning,weekday
Coffee,18-01-2017 10:15,morning,weekday
Medialuna,18-01-2017 10:19,morning,weekday
Coffee,18-01-2017 10:19,morning,weekday
Tea,18-01-2017 10:19,morning,weekday
Bread,18-01-2017 10:23,morning,weekday
Pastry,18-01-2017 10:32,morning,weekday
Muffin,18-01-2017 10:32,morning,weekday
Coffee,18-01-2017 10:32,morning,weekday
Tea,18-01-2017 10:32,morning,weekday
Coffee,18-01-2017 10:39,morning,weekday
Tea,18-01-2017 10:39,morning,weekday
Hot chocolate,18-01-2017 10:49,morning,weekday
Coke,18-01-2017 10:49,morning,weekday
Cake,18-01-2017 10:49,morning,weekday
Soup,18-01-2017 11:52,morning,weekday
Pastry,18-01-2017 11:52,morning,weekday
Tea,18-01-2017 11:52,morning,weekday
Sandwich,18-01-2017 11:55,morning,weekday
Alfajores,18-01-2017 11:55,morning,weekday
Sandwich,18-01-2017 12:23,afternoon,weekday
Bread,18-01-2017 13:11,afternoon,weekday
Focaccia,18-01-2017 13:11,afternoon,weekday
Coffee,18-01-2017 13:21,afternoon,weekday
Juice,18-01-2017 13:21,afternoon,weekday
Sandwich,18-01-2017 13:21,afternoon,weekday
Crisps,18-01-2017 13:21,afternoon,weekday
Tea,18-01-2017 13:53,afternoon,weekday
Coffee,18-01-2017 13:53,afternoon,weekday
Soup,18-01-2017 13:53,afternoon,weekday
Salad,18-01-2017 13:53,afternoon,weekday
Coffee,18-01-2017 14:00,afternoon,weekday
Cookies,18-01-2017 14:00,afternoon,weekday
Tea,18-01-2017 14:12,afternoon,weekday
Cookies,18-01-2017 14:12,afternoon,weekday
Cake,18-01-2017 15:04,afternoon,weekday
Cake,18-01-2017 15:09,afternoon,weekday
Coffee,18-01-2017 15:09,afternoon,weekday
Coke,18-01-2017 15:09,afternoon,weekday
Tea,18-01-2017 15:09,afternoon,weekday
Coffee,18-01-2017 15:24,afternoon,weekday
Jammie Dodgers,18-01-2017 15:24,afternoon,weekday
Coke,18-01-2017 15:26,afternoon,weekday
Sandwich,18-01-2017 15:26,afternoon,weekday
Medialuna,18-01-2017 15:54,afternoon,weekday
Cookies,18-01-2017 15:54,afternoon,weekday
Juice,18-01-2017 15:54,afternoon,weekday
Ella's Kitchen Pouches,18-01-2017 15:54,afternoon,weekday
Tea,18-01-2017 15:54,afternoon,weekday
Muffin,18-01-2017 16:01,afternoon,weekday
Jammie Dodgers,18-01-2017 16:01,afternoon,weekday
Cake,18-01-2017 16:01,afternoon,weekday
Bread,18-01-2017 16:01,afternoon,weekday
Hot chocolate,18-01-2017 16:01,afternoon,weekday
Coffee,18-01-2017 16:17,afternoon,weekday
Coffee,18-01-2017 16:17,afternoon,weekday
Cake,18-01-2017 16:17,afternoon,weekday
Cake,18-01-2017 16:20,afternoon,weekday
Cake,18-01-2017 16:22,afternoon,weekday
Tea,18-01-2017 16:22,afternoon,weekday
Coffee,18-01-2017 16:56,afternoon,weekday
Tea,18-01-2017 16:56,afternoon,weekday
Coffee,18-01-2017 16:56,afternoon,weekday
Cake,18-01-2017 16:56,afternoon,weekday
Cookies,18-01-2017 16:56,afternoon,weekday
Cookies,18-01-2017 17:01,evening,weekday
Tea,18-01-2017 17:01,evening,weekday
Focaccia,18-01-2017 18:28,evening,weekday
Fudge,18-01-2017 18:28,evening,weekday
Pastry,19-01-2017 08:38,morning,weekday
Toast,19-01-2017 08:38,morning,weekday
Coffee,19-01-2017 08:38,morning,weekday
Tea,19-01-2017 09:13,morning,weekday
Sandwich,19-01-2017 09:13,morning,weekday
Tea,19-01-2017 09:37,morning,weekday
Hot chocolate,19-01-2017 09:37,morning,weekday
Spanish Brunch,19-01-2017 09:37,morning,weekday
Granola,19-01-2017 09:37,morning,weekday
Sandwich,19-01-2017 09:37,morning,weekday
Coffee,19-01-2017 09:48,morning,weekday
Medialuna,19-01-2017 09:48,morning,weekday
Bread,19-01-2017 09:51,morning,weekday
Coffee,19-01-2017 09:54,morning,weekday
Coffee,19-01-2017 10:05,morning,weekday
Toast,19-01-2017 10:05,morning,weekday
Coffee,19-01-2017 10:09,morning,weekday
Coffee,19-01-2017 10:09,morning,weekday
Pastry,19-01-2017 10:09,morning,weekday
Bread,19-01-2017 10:16,morning,weekday
Farm House,19-01-2017 10:28,morning,weekday
Bread,19-01-2017 10:31,morning,weekday
Cookies,19-01-2017 10:31,morning,weekday
Bread,19-01-2017 10:33,morning,weekday
Hot chocolate,19-01-2017 10:38,morning,weekday
Hot chocolate,19-01-2017 10:38,morning,weekday
Cake,19-01-2017 10:38,morning,weekday
Pastry,19-01-2017 10:46,morning,weekday
Cake,19-01-2017 10:46,morning,weekday
Mineral water,19-01-2017 10:46,morning,weekday
Tea,19-01-2017 10:58,morning,weekday
Tea,19-01-2017 11:04,morning,weekday
Jammie Dodgers,19-01-2017 11:04,morning,weekday
Cake,19-01-2017 11:04,morning,weekday
Juice,19-01-2017 11:04,morning,weekday
