Transaction,Item,period_day,weekday_weekend,month,day,hour
6531,cake,afternoon,weekday,2,Monday,15
6532,farm house,afternoon,weekday,2,Monday,15
6532,coffee,afternoon,weekday,2,Monday,15
6533,tea,afternoon,weekday,2,Monday,15
6533,coffee,afternoon,weekday,2,Monday,15
6533,soup,afternoon,weekday,2,Monday,15
6533,cake,afternoon,weekday,2,Monday,15
6534,bread,afternoon,weekday,2,Monday,15
6534,coffee,afternoon,weekday,2,Monday,15
6535,chicken stew,afternoon,weekday,2,Monday,15
6535,coffee,afternoon,weekday,2,Monday,15
6536,coffee,afternoon,weekday,2,Monday,16
6536,coffee,afternoon,weekday,2,Monday,16
6537,bread,afternoon,weekday,2,Monday,16
6537,coffee,afternoon,weekday,2,Monday,16
6538,tea,afternoon,weekday,2,Monday,16
6538,toast,afternoon,weekday,2,Monday,16
6539,coffee,evening,weekday,2,Monday,17
6539,coffee,evening,weekday,2,Monday,17
6540,tea,evening,weekday,2,Monday,17
6540,hot chocolate,evening,weekday,2,Monday,17
6540,cake,evening,weekday,2,Monday,17
6540,eggs,evening,weekday,2,Monday,17
6540,fudge,evening,weekday,2,Monday,17
6540,bread,evening,weekday,2,Monday,17
6541,bread,evening,weekday,2,Monday,17
6542,coffee,morning,weekday,2,Tuesday,8
6542,bread,morning,weekday,2,Tuesday,8
6542,cake,morning,weekday,2,Tuesday,8
6543,alfajores,morning,weekday,2,Tuesday,8
6543,coffee,morning,weekday,2,Tuesday,8
6544,bread,morning,weekday,2,Tuesday,8
6544,bread,morning,weekday,2,Tuesday,8
6545,afternoon with the baker,morning,weekday,2,Tuesday,8
6546,medialuna,morning,weekday,2,Tuesday,9
6546,alfajores,morning,weekday,2,Tuesday,9
6547,coffee,morning,weekday,2,Tuesday,9
6547,coffee,morning,weekday,2,Tuesday,9
6548,coffee,morning,weekday,2,Tuesday,10
6548,bread,morning,weekday,2,Tuesday,10
6548,mineral water,morning,weekday,2,Tuesday,10
6548,toast,morning,weekday,2,Tuesday,10
6549,bread,morning,weekday,2,Tuesday,10
6549,pastry,morning,weekday,2,Tuesday,10
6550,tea,morning,weekday,2,Tuesday,11
6551,coffee,morning,weekday,2,Tuesday,11
6551,tea,morning,weekday,2,Tuesday,11
6551,cake,morning,weekday,2,Tuesday,11
6552,coffee,morning,weekday,2,Tuesday,11
6552,coffee,morning,weekday,2,Tuesday,11
6552,cake,morning,weekday,2,Tuesday,11
6552,toast,morning,weekday,2,Tuesday,11
6553,coffee,morning,weekday,2,Tuesday,11
6553,pastry,morning,weekday,2,Tuesday,11
6553,alfajores,morning,weekday,2,Tuesday,11
6553,farm house,morning,weekday,2,Tuesday,11
6554,hot chocolate,morning,weekday,2,Tuesday,11
6554,cake,morning,weekday,2,Tuesday,11
6555,hot chocolate,morning,weekday,2,Tuesday,11
6555,cake,morning,weekday,2,Tuesday,11
6556,bread,afternoon,weekday,2,Tuesday,12
6557,coffee,afternoon,weekday,2,Tuesday,12
6557,coffee,afternoon,weekday,2,Tuesday,12
6557,tea,afternoon,weekday,2,Tuesday,12
6557,cake,afternoon,weekday,2,Tuesday,12
6557,alfajores,afternoon,weekday,2,Tuesday,12
6558,cookies,afternoon,weekday,2,Tuesday,12
6558,scone,afternoon,weekday,2,Tuesday,12
6558,coffee,afternoon,weekday,2,Tuesday,12
6558,hot chocolate,afternoon,weekday,2,Tuesday,12
6559,coffee,afternoon,weekday,2,Tuesday,12
6559,coffee,afternoon,weekday,2,Tuesday,12
6559,hot chocolate,afternoon,weekday,2,Tuesday,12
6559,coffee,afternoon,weekday,2,Tuesday,12
6559,cake,afternoon,weekday,2,Tuesday,12
6559,medialuna,afternoon,weekday,2,Tuesday,12
6560,coffee,afternoon,weekday,2,Tuesday,12
6560,coffee,afternoon,weekday,2,Tuesday,12
6560,coffee,afternoon,weekday,2,Tuesday,12
6560,coffee,afternoon,weekday,2,Tuesday,12
6560,medialuna,afternoon,weekday,2,Tuesday,12
6560,cookies,afternoon,weekday,2,Tuesday,12
6561,coffee,afternoon,weekday,2,Tuesday,12
6561,cake,afternoon,weekday,2,Tuesday,12
6562,bread,afternoon,weekday,2,Tuesday,12
6562,bread,afternoon,weekday,2,Tuesday,12
6563,sandwich,afternoon,weekday,2,Tuesday,13
6563,coffee,afternoon,weekday,2,Tuesday,13
6565,bread,afternoon,weekday,2,Tuesday,13
6566,coffee,afternoon,weekday,2,Tuesday,13
6566,cake,afternoon,weekday,2,Tuesday,13
6567,coffee,afternoon,weekday,2,Tuesday,13
6567,coke,afternoon,weekday,2,Tuesday,13
6567,pastry,afternoon,weekday,2,Tuesday,13
6568,salad,afternoon,weekday,2,Tuesday,13
6569,bread,afternoon,weekday,2,Tuesday,13
6570,bread,afternoon,weekday,2,Tuesday,14
6570,cake,afternoon,weekday,2,Tuesday,14
6571,farm house,afternoon,weekday,2,Tuesday,14
6571,cake,afternoon,weekday,2,Tuesday,14
6572,coke,afternoon,weekday,2,Tuesday,14
6573,bread,afternoon,weekday,2,Tuesday,14
6574,cookies,afternoon,weekday,2,Tuesday,14
6574,cookies,afternoon,weekday,2,Tuesday,14
6574,spanish brunch,afternoon,weekday,2,Tuesday,14
6574,toast,afternoon,weekday,2,Tuesday,14
6574,coffee,afternoon,weekday,2,Tuesday,14
6574,bread,afternoon,weekday,2,Tuesday,14
6575,tea,afternoon,weekday,2,Tuesday,14
6575,tea,afternoon,weekday,2,Tuesday,14
6576,coffee,afternoon,weekday,2,Tuesday,14
6577,hot chocolate,afternoon,weekday,2,Tuesday,15
6577,hot chocolate,afternoon,weekday,2,Tuesday,15
6577,hot chocolate,afternoon,weekday,2,Tuesday,15
6577,smoothies,afternoon,weekday,2,Tuesday,15
6577,cookies,afternoon,weekday,2,Tuesday,15
6577,cookies,afternoon,weekday,2,Tuesday,15
6578,coffee,afternoon,weekday,2,Tuesday,15
6578,juice,afternoon,weekday,2,Tuesday,15
6578,bread,afternoon,weekday,2,Tuesday,15
6578,bread,afternoon,weekday,2,Tuesday,15
6578,afternoon with the baker,afternoon,weekday,2,Tuesday,15
6579,coffee,afternoon,weekday,2,Tuesday,15
6580,alfajores,afternoon,weekday,2,Tuesday,15
6580,bread,afternoon,weekday,2,Tuesday,15
6581,soup,afternoon,weekday,2,Tuesday,15
6581,tea,afternoon,weekday,2,Tuesday,15
6582,tea,afternoon,weekday,2,Tuesday,15
6582,alfajores,afternoon,weekday,2,Tuesday,15
6583,bread,afternoon,weekday,2,Tuesday,16
6583,vegan mincepie,afternoon,weekday,2,Tuesday,16
6584,baguette,afternoon,weekday,2,Tuesday,16
6584,alfajores,afternoon,weekday,2,Tuesday,16
6585,baguette,afternoon,weekday,2,Tuesday,16
6586,bread,afternoon,weekday,2,Tuesday,16
6587,coffee,afternoon,weekday,2,Tuesday,16
6587,coffee,afternoon,weekday,2,Tuesday,16
6588,valentine's card,night,weekday,2,Tuesday,23
6589,valentine's card,night,weekday,2,Tuesday,23
6592,coffee,morning,weekday,2,Wednesday,7
6592,coffee,morning,weekday,2,Wednesday,7
6593,toast,morning,weekday,2,Wednesday,7
6594,bread,morning,weekday,2,Wednesday,8
6595,coffee,morning,weekday,2,Wednesday,9
6595,coffee,morning,weekday,2,Wednesday,9
6596,pastry,morning,weekday,2,Wednesday,9
6597,bread,morning,weekday,2,Wednesday,10
6598,pastry,morning,weekday,2,Wednesday,10
6598,coffee,morning,weekday,2,Wednesday,10
6598,coffee,morning,weekday,2,Wednesday,10
6599,baguette,morning,weekday,2,Wednesday,10
6600,coffee,morning,weekday,2,Wednesday,11
6601,tea,morning,weekday,2,Wednesday,11
6601,tea,morning,weekday,2,Wednesday,11
6601,the nomad,morning,weekday,2,Wednesday,11
6601,pastry,morning,weekday,2,Wednesday,11
6602,bread,morning,weekday,2,Wednesday,11
6603,coffee,morning,weekday,2,Wednesday,11
6603,bread,morning,weekday,2,Wednesday,11
6604,medialuna,morning,weekday,2,Wednesday,11
6604,medialuna,morning,weekday,2,Wednesday,11
6604,medialuna,morning,weekday,2,Wednesday,11
6604,baguette,morning,weekday,2,Wednesday,11
6605,hot chocolate,afternoon,weekday,2,Wednesday,12
6605,coffee,afternoon,weekday,2,Wednesday,12
6605,medialuna,afternoon,weekday,2,Wednesday,12
6605,soup,afternoon,weekday,2,Wednesday,12
6605,cake,afternoon,weekday,2,Wednesday,12
6606,bread,afternoon,weekday,2,Wednesday,12
6606,coffee,afternoon,weekday,2,Wednesday,12
6607,bread,afternoon,weekday,2,Wednesday,12
6607,medialuna,afternoon,weekday,2,Wednesday,12
6608,vegan feast,afternoon,weekday,2,Wednesday,12
6609,sandwich,afternoon,weekday,2,Wednesday,12
6609,truffles,afternoon,weekday,2,Wednesday,12
6610,coffee,afternoon,weekday,2,Wednesday,13
6610,toast,afternoon,weekday,2,Wednesday,13
6611,soup,afternoon,weekday,2,Wednesday,13
6612,the nomad,afternoon,weekday,2,Wednesday,13
6612,coffee,afternoon,weekday,2,Wednesday,13
6612,coffee,afternoon,weekday,2,Wednesday,13
6613,sandwich,afternoon,weekday,2,Wednesday,13
6613,juice,afternoon,weekday,2,Wednesday,13
6614,soup,afternoon,weekday,2,Wednesday,14
6614,soup,afternoon,weekday,2,Wednesday,14
6614,cake,afternoon,weekday,2,Wednesday,14
6614,cake,afternoon,weekday,2,Wednesday,14
6614,tea,afternoon,weekday,2,Wednesday,14
6614,tea,afternoon,weekday,2,Wednesday,14
6616,bread,afternoon,weekday,2,Wednesday,14
6617,baguette,afternoon,weekday,2,Wednesday,14
6617,coffee,afternoon,weekday,2,Wednesday,14
6617,coffee,afternoon,weekday,2,Wednesday,14
6617,coffee,afternoon,weekday,2,Wednesday,14
6617,salad,afternoon,weekday,2,Wednesday,14
6617,art tray,afternoon,weekday,2,Wednesday,14
6617,alfajores,afternoon,weekday,2,Wednesday,14
6618,coffee,afternoon,weekday,2,Wednesday,14
6618,bread,afternoon,weekday,2,Wednesday,14
6619,bread,afternoon,weekday,2,Wednesday,14
6620,cake,afternoon,weekday,2,Wednesday,14
6621,baguette,afternoon,weekday,2,Wednesday,14
6622,hot chocolate,afternoon,weekday,2,Wednesday,15
6622,alfajores,afternoon,weekday,2,Wednesday,15
6623,coffee,afternoon,weekday,2,Wednesday,15
6623,hot chocolate,afternoon,weekday,2,Wednesday,15
6623,coffee,afternoon,weekday,2,Wednesday,15
6623,medialuna,afternoon,weekday,2,Wednesday,15
6623,jammie dodgers,afternoon,weekday,2,Wednesday,15
6624,coffee,afternoon,weekday,2,Wednesday,15
6624,vegan mincepie,afternoon,weekday,2,Wednesday,15
6624,pastry,afternoon,weekday,2,Wednesday,15
6625,hot chocolate,afternoon,weekday,2,Wednesday,15
6625,coffee,afternoon,weekday,2,Wednesday,15
6625,alfajores,afternoon,weekday,2,Wednesday,15
6625,cake,afternoon,weekday,2,Wednesday,15
6626,brownie,afternoon,weekday,2,Wednesday,16
6627,bread,evening,weekday,2,Wednesday,17
6628,coffee,morning,weekday,2,Thursday,9
6628,bread,morning,weekday,2,Thursday,9
6629,bread,morning,weekday,2,Thursday,9
6629,cake,morning,weekday,2,Thursday,9
6630,cake,morning,weekday,2,Thursday,9
6630,coffee,morning,weekday,2,Thursday,9
6631,coffee,morning,weekday,2,Thursday,10
6632,farm house,morning,weekday,2,Thursday,10
6633,cookies,morning,weekday,2,Thursday,10
6634,brownie,morning,weekday,2,Thursday,10
6635,coffee,morning,weekday,2,Thursday,10
6636,baguette,morning,weekday,2,Thursday,10
6637,coffee,morning,weekday,2,Thursday,10
6638,medialuna,morning,weekday,2,Thursday,11
6638,alfajores,morning,weekday,2,Thursday,11
6638,hot chocolate,morning,weekday,2,Thursday,11
6638,hot chocolate,morning,weekday,2,Thursday,11
6638,bread,morning,weekday,2,Thursday,11
6639,pastry,morning,weekday,2,Thursday,11
6639,medialuna,morning,weekday,2,Thursday,11
6639,alfajores,morning,weekday,2,Thursday,11
6639,alfajores,morning,weekday,2,Thursday,11
6639,cake,morning,weekday,2,Thursday,11
6640,coffee,morning,weekday,2,Thursday,11
6641,hot chocolate,afternoon,weekday,2,Thursday,12
6641,coffee,afternoon,weekday,2,Thursday,12
6641,cake,afternoon,weekday,2,Thursday,12
6641,cookies,afternoon,weekday,2,Thursday,12
6641,spanish brunch,afternoon,weekday,2,Thursday,12
6641,duck egg,afternoon,weekday,2,Thursday,12
6642,coffee,afternoon,weekday,2,Thursday,12
6642,pastry,afternoon,weekday,2,Thursday,12
6643,smoothies,afternoon,weekday,2,Thursday,12
6643,sandwich,afternoon,weekday,2,Thursday,12
6643,soup,afternoon,weekday,2,Thursday,12
6644,coffee,afternoon,weekday,2,Thursday,12
6644,juice,afternoon,weekday,2,Thursday,12
6644,jammie dodgers,afternoon,weekday,2,Thursday,12
6644,chicken stew,afternoon,weekday,2,Thursday,12
6644,tea,afternoon,weekday,2,Thursday,12
6645,hot chocolate,afternoon,weekday,2,Thursday,12
6645,juice,afternoon,weekday,2,Thursday,12
6645,hot chocolate,afternoon,weekday,2,Thursday,12
6645,toast,afternoon,weekday,2,Thursday,12
6645,chicken stew,afternoon,weekday,2,Thursday,12
6645,tea,afternoon,weekday,2,Thursday,12
6645,tea,afternoon,weekday,2,Thursday,12
6646,coffee,afternoon,weekday,2,Thursday,12
6647,coffee,afternoon,weekday,2,Thursday,12
6647,coffee,afternoon,weekday,2,Thursday,12
6647,pastry,afternoon,weekday,2,Thursday,12
6647,pastry,afternoon,weekday,2,Thursday,12
6648,coffee,afternoon,weekday,2,Thursday,12
6648,coffee,afternoon,weekday,2,Thursday,12
6648,cookies,afternoon,weekday,2,Thursday,12
6648,cake,afternoon,weekday,2,Thursday,12
6649,coffee,afternoon,weekday,2,Thursday,12
6650,fudge,afternoon,weekday,2,Thursday,12
6651,coffee,afternoon,weekday,2,Thursday,12
6651,cake,afternoon,weekday,2,Thursday,12
6651,brownie,afternoon,weekday,2,Thursday,12
6651,alfajores,afternoon,weekday,2,Thursday,12
6652,cake,afternoon,weekday,2,Thursday,12
6653,tea,afternoon,weekday,2,Thursday,13
6653,tea,afternoon,weekday,2,Thursday,13
6653,soup,afternoon,weekday,2,Thursday,13
6654,hot chocolate,afternoon,weekday,2,Thursday,13
6654,sandwich,afternoon,weekday,2,Thursday,13
6654,sandwich,afternoon,weekday,2,Thursday,13
6655,afternoon with the baker,afternoon,weekday,2,Thursday,14
6656,soup,afternoon,weekday,2,Thursday,14
6656,soup,afternoon,weekday,2,Thursday,14
6656,tea,afternoon,weekday,2,Thursday,14
6656,truffles,afternoon,weekday,2,Thursday,14
6657,coffee,afternoon,weekday,2,Thursday,14
6657,coffee,afternoon,weekday,2,Thursday,14
6657,brownie,afternoon,weekday,2,Thursday,14
6657,cake,afternoon,weekday,2,Thursday,14
6657,sandwich,afternoon,weekday,2,Thursday,14
6657,sandwich,afternoon,weekday,2,Thursday,14
6658,cookies,afternoon,weekday,2,Thursday,14
6659,coffee,afternoon,weekday,2,Thursday,14
6660,coffee,afternoon,weekday,2,Thursday,14
6660,coffee,afternoon,weekday,2,Thursday,14
6660,juice,afternoon,weekday,2,Thursday,14
6660,extra salami or feta,afternoon,weekday,2,Thursday,14
6660,salad,afternoon,weekday,2,Thursday,14
6660,toast,afternoon,weekday,2,Thursday,14
6661,pastry,afternoon,weekday,2,Thursday,14
6661,coffee,afternoon,weekday,2,Thursday,14
6661,coffee,afternoon,weekday,2,Thursday,14
6661,muffin,afternoon,weekday,2,Thursday,14
6661,alfajores,afternoon,weekday,2,Thursday,14
6662,bread,afternoon,weekday,2,Thursday,15
6663,baguette,afternoon,weekday,2,Thursday,15
6664,afternoon with the baker,afternoon,weekday,2,Thursday,15
6664,brownie,afternoon,weekday,2,Thursday,15
6664,cookies,afternoon,weekday,2,Thursday,15
6664,cookies,afternoon,weekday,2,Thursday,15
6665,cookies,afternoon,weekday,2,Thursday,15
6665,farm house,afternoon,weekday,2,Thursday,15
6666,baguette,afternoon,weekday,2,Thursday,15
6666,cake,afternoon,weekday,2,Thursday,15
6667,cake,afternoon,weekday,2,Thursday,15
6668,bread,afternoon,weekday,2,Thursday,15
6669,coffee,afternoon,weekday,2,Thursday,15
6670,tea,afternoon,weekday,2,Thursday,15
6670,medialuna,afternoon,weekday,2,Thursday,15
6671,bread,evening,weekday,2,Thursday,17
6672,coffee,morning,weekday,2,Friday,8
6673,bread,morning,weekday,2,Friday,9
6674,coffee,morning,weekday,2,Friday,9
6674,coffee,morning,weekday,2,Friday,9
6674,pastry,morning,weekday,2,Friday,9
6674,medialuna,morning,weekday,2,Friday,9
6675,jammie dodgers,morning,weekday,2,Friday,9
6675,coffee,morning,weekday,2,Friday,9
6675,bread,morning,weekday,2,Friday,9
6676,coffee,morning,weekday,2,Friday,9
6677,spanish brunch,morning,weekday,2,Friday,9
6677,tea,morning,weekday,2,Friday,9
6678,coffee,morning,weekday,2,Friday,9
6678,spanish brunch,morning,weekday,2,Friday,9
6678,bread,morning,weekday,2,Friday,9
6679,tea,morning,weekday,2,Friday,10
6679,coffee,morning,weekday,2,Friday,10
6679,cookies,morning,weekday,2,Friday,10
6679,cookies,morning,weekday,2,Friday,10
6680,bread,morning,weekday,2,Friday,10
6680,bread,morning,weekday,2,Friday,10
6681,scandinavian,morning,weekday,2,Friday,10
6681,baguette,morning,weekday,2,Friday,10
6682,farm house,morning,weekday,2,Friday,10
6683,bread,morning,weekday,2,Friday,11
6684,cake,morning,weekday,2,Friday,11
6684,cookies,morning,weekday,2,Friday,11
6684,coffee,morning,weekday,2,Friday,11
6684,coffee,morning,weekday,2,Friday,11
6685,coffee,morning,weekday,2,Friday,11
6685,tea,morning,weekday,2,Friday,11
6685,scone,morning,weekday,2,Friday,11
6685,bread,morning,weekday,2,Friday,11
6686,coffee,morning,weekday,2,Friday,11
6687,tea,morning,weekday,2,Friday,11
6687,cake,morning,weekday,2,Friday,11
6688,pastry,morning,weekday,2,Friday,11
6688,coffee,morning,weekday,2,Friday,11
6688,coffee,morning,weekday,2,Friday,11
6689,farm house,morning,weekday,2,Friday,11
6690,juice,morning,weekday,2,Friday,11
6690,bread,morning,weekday,2,Friday,11
6690,sandwich,morning,weekday,2,Friday,11
6690,sandwich,morning,weekday,2,Friday,11
6690,sandwich,morning,weekday,2,Friday,11
6690,coke,morning,weekday,2,Friday,11
6691,bread,morning,weekday,2,Friday,11
6691,bread,morning,weekday,2,Friday,11
6691,tea,morning,weekday,2,Friday,11
6691,jammie dodgers,morning,weekday,2,Friday,11
6691,tiffin,morning,weekday,2,Friday,11
6692,bread,morning,weekday,2,Friday,11
6692,tea,morning,weekday,2,Friday,11
6693,juice,morning,weekday,2,Friday,11
6693,coffee,morning,weekday,2,Friday,11
6693,coffee,morning,weekday,2,Friday,11
6693,hot chocolate,morning,weekday,2,Friday,11
6693,hot chocolate,morning,weekday,2,Friday,11
6693,chocolates,morning,weekday,2,Friday,11
6693,jammie dodgers,morning,weekday,2,Friday,11
6694,brownie,morning,weekday,2,Friday,11
6694,pastry,morning,weekday,2,Friday,11
6694,juice,morning,weekday,2,Friday,11
6694,bread,morning,weekday,2,Friday,11
6694,scone,morning,weekday,2,Friday,11
6695,cake,morning,weekday,2,Friday,11
6695,muffin,morning,weekday,2,Friday,11
6696,brownie,morning,weekday,2,Friday,11
6696,sandwich,morning,weekday,2,Friday,11
6696,baguette,morning,weekday,2,Friday,11
6697,coffee,afternoon,weekday,2,Friday,12
6698,coffee,afternoon,weekday,2,Friday,12
6698,sandwich,afternoon,weekday,2,Friday,12
6698,sandwich,afternoon,weekday,2,Friday,12
6699,coffee,afternoon,weekday,2,Friday,12
6699,toast,afternoon,weekday,2,Friday,12
6700,pastry,afternoon,weekday,2,Friday,13
6701,tiffin,afternoon,weekday,2,Friday,13
6701,sandwich,afternoon,weekday,2,Friday,13
6702,muffin,afternoon,weekday,2,Friday,13
6703,bread,afternoon,weekday,2,Friday,13
6704,bread,afternoon,weekday,2,Friday,13
6705,chicken stew,afternoon,weekday,2,Friday,13
6705,scone,afternoon,weekday,2,Friday,13
6705,brownie,afternoon,weekday,2,Friday,13
6705,medialuna,afternoon,weekday,2,Friday,13
6706,scone,afternoon,weekday,2,Friday,13
6707,sandwich,afternoon,weekday,2,Friday,13
6707,soup,afternoon,weekday,2,Friday,13
6707,coffee,afternoon,weekday,2,Friday,13
6708,scandinavian,afternoon,weekday,2,Friday,13
6708,bread,afternoon,weekday,2,Friday,13
6709,chicken stew,afternoon,weekday,2,Friday,13
6709,tea,afternoon,weekday,2,Friday,13
6710,cake,afternoon,weekday,2,Friday,13
6710,coffee,afternoon,weekday,2,Friday,13
6710,coffee,afternoon,weekday,2,Friday,13
6710,sandwich,afternoon,weekday,2,Friday,13
6710,sandwich,afternoon,weekday,2,Friday,13
