Transaction,Item,period_day,month,day,hour,weekday_weekend
five thousand and eleven,vegan mincepie,afternoon,Jan,Friday,sixteen,weekday
five thousand and eleven,juice,afternoon,Jan,Friday,sixteen,weekday
five thousand and eleven,tea,afternoon,Jan,Friday,sixteen,weekday
five thousand and twelve,coffee,afternoon,Jan,Friday,sixteen,weekday
five thousand and twelve,scone,afternoon,Jan,Friday,sixteen,weekday
five thousand and thirteen,tea,afternoon,Jan,Friday,sixteen,weekday
five thousand and thirteen,brownie,afternoon,Jan,Friday,sixteen,weekday
five thousand and thirteen,raspberry shortbread sandwich,afternoon,Jan,Friday,sixteen,weekday
five thousand and fourteen,tea,afternoon,Jan,Friday,sixteen,weekday
five thousand and fourteen,sandwich,afternoon,Jan,Friday,sixteen,weekday
five thousand and fifteen,coffee,afternoon,Jan,Friday,sixteen,weekday
five thousand and fifteen,cookies,afternoon,Jan,Friday,sixteen,weekday
five thousand and sixteen,cookies,afternoon,Jan,Friday,sixteen,weekday
five thousand and seventeen,farm house,afternoon,Jan,Friday,sixteen,weekday
five thousand and eighteen,bread,evening,Jan,Friday,seventeen,weekday
five thousand and nineteen,bread,morning,Jan,Saturday,eight,weekend
five thousand and twenty,coffee,morning,Jan,Saturday,eight,weekend
five thousand and twenty,medialuna,morning,Jan,Saturday,eight,weekend
five thousand and twenty-one,coffee,morning,Jan,Saturday,eight,weekend
five thousand and twenty-one,pastry,morning,Jan,Saturday,eight,weekend
five thousand and twenty-two,coffee,morning,Jan,Saturday,nine,weekend
five thousand and twenty-two,medialuna,morning,Jan,Saturday,nine,weekend
five thousand and twenty-two,pastry,morning,Jan,Saturday,nine,weekend
five thousand and twenty-three,coffee,morning,Jan,Saturday,nine,weekend
five thousand and twenty-four,cake,morning,Jan,Saturday,nine,weekend
five thousand and twenty-five,medialuna,morning,Jan,Saturday,nine,weekend
five thousand and twenty-six,coffee,morning,Jan,Saturday,nine,weekend
five thousand and twenty-seven,farm house,morning,Jan,Saturday,nine,weekend
five thousand and twenty-eight,bread,morning,Jan,Saturday,nine,weekend
five thousand and twenty-eight,brownie,morning,Jan,Saturday,nine,weekend
five thousand and twenty-nine,brownie,morning,Jan,Saturday,nine,weekend
five thousand and twenty-nine,coffee,morning,Jan,Saturday,nine,weekend
five thousand and thirty,scandinavian,morning,Jan,Saturday,nine,weekend
five thousand and thirty,bread,morning,Jan,Saturday,nine,weekend
five thousand and thirty,alfajores,morning,Jan,Saturday,nine,weekend
five thousand and thirty-one,bread,morning,Jan,Saturday,nine,weekend
five thousand and thirty-two,medialuna,morning,Jan,Saturday,ten,weekend
five thousand and thirty-two,bread,morning,Jan,Saturday,ten,weekend
five thousand and thirty-three,bread,morning,Jan,Saturday,ten,weekend
five thousand and thirty-three,pastry,morning,Jan,Saturday,ten,weekend
five thousand and thirty-four,coffee,morning,Jan,Saturday,ten,weekend
five thousand and thirty-five,scone,morning,Jan,Saturday,ten,weekend
five thousand and thirty-five,tea,morning,Jan,Saturday,ten,weekend
five thousand and thirty-five,juice,morning,Jan,Saturday,ten,weekend
five thousand and thirty-five,medialuna,morning,Jan,Saturday,ten,weekend
five thousand and thirty-six,tiffin,morning,Jan,Saturday,ten,weekend
five thousand and thirty-six,coffee,morning,Jan,Saturday,ten,weekend
five thousand and thirty-seven,coffee,morning,Jan,Saturday,ten,weekend
five thousand and thirty-seven,cake,morning,Jan,Saturday,ten,weekend
five thousand and thirty-eight,bread,morning,Jan,Saturday,ten,weekend
five thousand and thirty-eight,scone,morning,Jan,Saturday,ten,weekend
five thousand and thirty-nine,medialuna,morning,Jan,Saturday,ten,weekend
five thousand and thirty-nine,coffee,morning,Jan,Saturday,ten,weekend
five thousand and forty,coffee,morning,Jan,Saturday,ten,weekend
five thousand and forty-one,spanish brunch,morning,Jan,Saturday,ten,weekend
five thousand and forty-one,tea,morning,Jan,Saturday,ten,weekend
five thousand and forty-one,alfajores,morning,Jan,Saturday,ten,weekend
five thousand and forty-two,cake,morning,Jan,Saturday,eleven,weekend
five thousand and forty-three,coffee,morning,Jan,Saturday,eleven,weekend
five thousand and forty-three,coffee,morning,Jan,Saturday,eleven,weekend
five thousand and forty-three,toast,morning,Jan,Saturday,eleven,weekend
five thousand and forty-three,tiffin,morning,Jan,Saturday,eleven,weekend
five thousand and forty-four,brownie,morning,Jan,Saturday,eleven,weekend
five thousand and forty-five,pastry,morning,Jan,Saturday,eleven,weekend
five thousand and forty-six,afternoon with the baker,morning,Jan,Saturday,eleven,weekend
five thousand and forty-seven,farm house,morning,Jan,Saturday,eleven,weekend
five thousand and forty-eight,coffee,morning,Jan,Saturday,eleven,weekend
five thousand and forty-eight,coffee,morning,Jan,Saturday,eleven,weekend
five thousand and forty-eight,coke,morning,Jan,Saturday,eleven,weekend
five thousand and forty-eight,juice,morning,Jan,Saturday,eleven,weekend
five thousand and forty-eight,cake,morning,Jan,Saturday,eleven,weekend
five thousand and forty-nine,bread,morning,Jan,Saturday,eleven,weekend
five thousand and forty-nine,tiffin,morning,Jan,Saturday,eleven,weekend
five thousand and forty-nine,cookies,morning,Jan,Saturday,eleven,weekend
five thousand and fifty,scone,morning,Jan,Saturday,eleven,weekend
five thousand and fifty,cake,morning,Jan,Saturday,eleven,weekend
five thousand and fifty,coffee,morning,Jan,Saturday,eleven,weekend
five thousand and fifty-one,coffee,morning,Jan,Saturday,eleven,weekend
five thousand and fifty-two,coffee,morning,Jan,Saturday,eleven,weekend
five thousand and fifty-two,coffee,morning,Jan,Saturday,eleven,weekend
five thousand and fifty-two,alfajores,morning,Jan,Saturday,eleven,weekend
five thousand and fifty-two,tiffin,morning,Jan,Saturday,eleven,weekend
five thousand and fifty-two,brownie,morning,Jan,Saturday,eleven,weekend
five thousand and fifty-two,bread,morning,Jan,Saturday,eleven,weekend
five thousand and fifty-four,coffee,morning,Jan,Saturday,eleven,weekend
five thousand and fifty-four,medialuna,morning,Jan,Saturday,eleven,weekend
five thousand and fifty-four,cake,morning,Jan,Saturday,eleven,weekend
five thousand and fifty-five,granola,morning,Jan,Saturday,eleven,weekend
five thousand and fifty-five,coffee,morning,Jan,Saturday,eleven,weekend
five thousand and fifty-six,cake,morning,Jan,Saturday,eleven,weekend
five thousand and fifty-six,hot chocolate,morning,Jan,Saturday,eleven,weekend
five thousand and fifty-seven,tea,morning,Jan,Saturday,eleven,weekend
five thousand and fifty-seven,scone,morning,Jan,Saturday,eleven,weekend
five thousand and fifty-seven,tiffin,morning,Jan,Saturday,eleven,weekend
five thousand and fifty-eight,bread,morning,Jan,Saturday,eleven,weekend
five thousand and fifty-nine,tea,afternoon,Jan,Saturday,twelve,weekend
five thousand and sixty,coffee,afternoon,Jan,Saturday,twelve,weekend
five thousand and sixty,bread,afternoon,Jan,Saturday,twelve,weekend
five thousand and sixty-one,coffee,afternoon,Jan,Saturday,twelve,weekend
five thousand and sixty-one,coffee,afternoon,Jan,Saturday,twelve,weekend
five thousand and sixty-one,juice,afternoon,Jan,Saturday,twelve,weekend
five thousand and sixty-one,cake,afternoon,Jan,Saturday,twelve,weekend
five thousand and sixty-one,scone,afternoon,Jan,Saturday,twelve,weekend
five thousand and sixty-one,toast,afternoon,Jan,Saturday,twelve,weekend
five thousand and sixty-two,jammie dodgers,afternoon,Jan,Saturday,twelve,weekend
five thousand and sixty-two,scone,afternoon,Jan,Saturday,twelve,weekend
five thousand and sixty-two,tiffin,afternoon,Jan,Saturday,twelve,weekend
five thousand and sixty-two,bread,afternoon,Jan,Saturday,twelve,weekend
five thousand and sixty-two,hot chocolate,afternoon,Jan,Saturday,twelve,weekend
five thousand and sixty-two,tea,afternoon,Jan,Saturday,twelve,weekend
five thousand and sixty-two,coffee,afternoon,Jan,Saturday,twelve,weekend
five thousand and sixty-three,scandinavian,afternoon,Jan,Saturday,twelve,weekend
five thousand and sixty-four,afternoon with the baker,afternoon,Jan,Saturday,twelve,weekend
five thousand and sixty-five,bread,afternoon,Jan,Saturday,twelve,weekend
five thousand and sixty-six,cookies,afternoon,Jan,Saturday,twelve,weekend
five thousand and sixty-seven,bread,afternoon,Jan,Saturday,twelve,weekend
five thousand and sixty-eight,bread,afternoon,Jan,Saturday,twelve,weekend
five thousand and sixty-nine,spanish brunch,afternoon,Jan,Saturday,twelve,weekend
five thousand and sixty-nine,coffee,afternoon,Jan,Saturday,twelve,weekend
five thousand and seventy,scandinavian,afternoon,Jan,Saturday,twelve,weekend
five thousand and seventy-one,scandinavian,afternoon,Jan,Saturday,twelve,weekend
five thousand and seventy-two,brownie,afternoon,Jan,Saturday,twelve,weekend
five thousand and seventy-two,scone,afternoon,Jan,Saturday,twelve,weekend
five thousand and seventy-three,jammie dodgers,afternoon,Jan,Saturday,twelve,weekend
five thousand and seventy-three,cake,afternoon,Jan,Saturday,twelve,weekend
five thousand and seventy-five,sandwich,afternoon,Jan,Saturday,thirteen,weekend
five thousand and seventy-six,hot chocolate,afternoon,Jan,Saturday,thirteen,weekend
five thousand and seventy-seven,coffee,afternoon,Jan,Saturday,thirteen,weekend
five thousand and seventy-seven,coffee,afternoon,Jan,Saturday,thirteen,weekend
five thousand and seventy-eight,coffee,afternoon,Jan,Saturday,thirteen,weekend
five thousand and seventy-eight,tea,afternoon,Jan,Saturday,thirteen,weekend
five thousand and seventy-nine,sandwich,afternoon,Jan,Saturday,thirteen,weekend
five thousand and seventy-nine,cake,afternoon,Jan,Saturday,thirteen,weekend
five thousand and seventy-nine,smoothies,afternoon,Jan,Saturday,thirteen,weekend
five thousand and seventy-nine,bread,afternoon,Jan,Saturday,thirteen,weekend
five thousand and eighty,spanish brunch,afternoon,Jan,Saturday,thirteen,weekend
five thousand and eighty,sandwich,afternoon,Jan,Saturday,thirteen,weekend
five thousand and eighty,coffee,afternoon,Jan,Saturday,thirteen,weekend
five thousand and eighty,truffles,afternoon,Jan,Saturday,thirteen,weekend
five thousand and eighty-one,cookies,afternoon,Jan,Saturday,fourteen,weekend
five thousand and eighty-two,sandwich,afternoon,Jan,Saturday,fourteen,weekend
five thousand and eighty-two,toast,afternoon,Jan,Saturday,fourteen,weekend
five thousand and eighty-two,tea,afternoon,Jan,Saturday,fourteen,weekend
five thousand and eighty-two,fudge,afternoon,Jan,Saturday,fourteen,weekend
five thousand and eighty-three,coffee,afternoon,Jan,Saturday,fourteen,weekend
five thousand and eighty-three,jammie dodgers,afternoon,Jan,Saturday,fourteen,weekend
five thousand and eighty-four,cake,afternoon,Jan,Saturday,fourteen,weekend
five thousand and eighty-four,jammie dodgers,afternoon,Jan,Saturday,fourteen,weekend
five thousand and eighty-six,frittata,afternoon,Jan,Saturday,fourteen,weekend
five thousand and eighty-six,bread,afternoon,Jan,Saturday,fourteen,weekend
five thousand and eighty-seven,coffee,afternoon,Jan,Saturday,fourteen,weekend
five thousand and eighty-eight,afternoon with the baker,afternoon,Jan,Saturday,fourteen,weekend
five thousand and eighty-nine,raspberry shortbread sandwich,afternoon,Jan,Saturday,fourteen,weekend
five thousand and eighty-nine,bread,afternoon,Jan,Saturday,fourteen,weekend
five thousand and eighty-nine,coffee,afternoon,Jan,Saturday,fourteen,weekend
five thousand and ninety,sandwich,afternoon,Jan,Saturday,fourteen,weekend
five thousand and ninety,extra salami or feta,afternoon,Jan,Saturday,fourteen,weekend
five thousand and ninety,tea,afternoon,Jan,Saturday,fourteen,weekend
five thousand and ninety,bread,afternoon,Jan,Saturday,fourteen,weekend
five thousand and ninety,cake,afternoon,Jan,Saturday,fourteen,weekend
five thousand and ninety-two,tea,afternoon,Jan,Saturday,fourteen,weekend
five thousand and ninety-two,duck egg,afternoon,Jan,Saturday,fourteen,weekend
five thousand and ninety-three,scandinavian,afternoon,Jan,Saturday,fourteen,weekend
five thousand and ninety-four,coffee,afternoon,Jan,Saturday,fourteen,weekend
five thousand and ninety-four,hot chocolate,afternoon,Jan,Saturday,fourteen,weekend
five thousand and ninety-four,brownie,afternoon,Jan,Saturday,fourteen,weekend
five thousand and ninety-five,spanish brunch,afternoon,Jan,Saturday,fifteen,weekend
five thousand and ninety-five,bread,afternoon,Jan,Saturday,fifteen,weekend
five thousand and ninety-six,bread,afternoon,Jan,Saturday,fifteen,weekend
five thousand and ninety-six,coffee,afternoon,Jan,Saturday,fifteen,weekend
five thousand and ninety-seven,jam,afternoon,Jan,Saturday,fifteen,weekend
five thousand and ninety-eight,coffee,afternoon,Jan,Saturday,fifteen,weekend
five thousand and ninety-eight,frittata,afternoon,Jan,Saturday,fifteen,weekend
five thousand and ninety-eight,scone,afternoon,Jan,Saturday,fifteen,weekend
five thousand and ninety-nine,coffee,afternoon,Jan,Saturday,fifteen,weekend
five thousand and ninety-nine,coffee,afternoon,Jan,Saturday,fifteen,weekend
five thousand and ninety-nine,cake,afternoon,Jan,Saturday,fifteen,weekend
five thousand and ninety-nine,bread,afternoon,Jan,Saturday,fifteen,weekend
"five thousand, one hundred",coffee,afternoon,Jan,Saturday,fifteen,weekend
"five thousand, one hundred",hot chocolate,afternoon,Jan,Saturday,fifteen,weekend
"five thousand, one hundred",cake,afternoon,Jan,Saturday,fifteen,weekend
"five thousand, one hundred",brownie,afternoon,Jan,Saturday,fifteen,weekend
"five thousand, one hundred",extra salami or feta,afternoon,Jan,Saturday,fifteen,weekend
"five thousand, one hundred and one",fudge,afternoon,Jan,Saturday,fifteen,weekend
"five thousand, one hundred and two",coffee,afternoon,Jan,Saturday,fifteen,weekend
"five thousand, one hundred and three",hot chocolate,afternoon,Jan,Saturday,fifteen,weekend
"five thousand, one hundred and three",bread,afternoon,Jan,Saturday,fifteen,weekend
"five thousand, one hundred and three",scone,afternoon,Jan,Saturday,fifteen,weekend
"five thousand, one hundred and four",cake,afternoon,Jan,Saturday,fifteen,weekend
"five thousand, one hundred and five",bread,afternoon,Jan,Saturday,fifteen,weekend
"five thousand, one hundred and five",bread,afternoon,Jan,Saturday,fifteen,weekend
"five thousand, one hundred and five",frittata,afternoon,Jan,Saturday,fifteen,weekend
"five thousand, one hundred and six",coffee,afternoon,Jan,Saturday,fifteen,weekend
"five thousand, one hundred and six",bread,afternoon,Jan,Saturday,fifteen,weekend
"five thousand, one hundred and seven",brownie,afternoon,Jan,Saturday,sixteen,weekend
"five thousand, one hundred and eight",cake,afternoon,Jan,Saturday,sixteen,weekend
"five thousand, one hundred and eight",muffin,afternoon,Jan,Saturday,sixteen,weekend
"five thousand, one hundred and nine",cake,afternoon,Jan,Saturday,sixteen,weekend
"five thousand, one hundred and ten",hot chocolate,afternoon,Jan,Saturday,sixteen,weekend
"five thousand, one hundred and ten",coffee,afternoon,Jan,Saturday,sixteen,weekend
"five thousand, one hundred and eleven",tea,afternoon,Jan,Saturday,sixteen,weekend
"five thousand, one hundred and eleven",frittata,afternoon,Jan,Saturday,sixteen,weekend
"five thousand, one hundred and twelve",coffee,afternoon,Jan,Saturday,sixteen,weekend
"five thousand, one hundred and thirteen",tea,afternoon,Jan,Saturday,sixteen,weekend
"five thousand, one hundred and thirteen",hot chocolate,afternoon,Jan,Saturday,sixteen,weekend
"five thousand, one hundred and thirteen",juice,afternoon,Jan,Saturday,sixteen,weekend
